order_id,product_id,customer_id,price,order_date,shipping_date,order_status
2487,1019,3284,272.99,2023-04-12,2023-04-14,Completed
2488,1015,2297,431.29,2023-05-30,2023-06-05,Completed
2489,1003,3159,86.54,2024-05-04,2024-05-09,Cancelled
2490,1002,2537,206.16,2024-10-02,2024-10-05,Cancelled
2491,1008,2056,100.34,2023-02-13,2023-02-20,Processing
2492,1002,2460,375.56,2024-02-05,2024-02-09,Shipped
2493,1015,3820,206.23,2024-05-05,2024-05-10,Shipped
2494,1016,3583,42.15,2023-09-05,2023-09-10,Completed
2495,1005,3826,389.64,2024-03-03,2024-03-04,Completed
2496,1016,3331,404.37,2024-01-14,2024-01-17,Processing
2497,1017,3882,157.53,2023-11-07,2023-11-14,Cancelled
2498,1002,3719,345.78,2024-06-07,2024-06-11,Shipped
2499,1016,3997,174.49,2024-04-25,2024-04-28,Completed
2500,1018,3791,148.03,2023-09-15,2023-09-21,Shipped
2501,1014,2391,177.51,2023-11-17,2023-11-20,Processing
2502,1019,2842,142.87,2023-07-16,2023-07-23,Cancelled
2503,1014,3823,394.51,2024-11-16,2024-11-22,Processing
2504,1005,3111,278.69,2023-07-14,2023-07-20,Shipped
2505,1003,3483,362.76,2024-04-18,2024-04-23,Processing
2506,1010,3297,416.04,2024-10-15,2024-10-17,Shipped
2507,1011,2802,244.75,2024-10-25,2024-11-01,Processing
2508,1007,2521,304.96,2024-08-04,2024-08-08,Processing
2509,1008,2006,37.94,2023-05-08,2023-05-12,Processing
2510,1015,3195,411.47,2024-05-21,2024-05-25,Cancelled
2511,1008,3286,490.94,2023-07-23,2023-07-26,Completed
2512,1003,2286,94.65,2024-05-02,2024-05-06,Processing
2513,1018,2220,276.5,2023-02-25,2023-02-26,Processing
2514,1005,3406,214.52,2023-05-11,2023-05-18,Completed
2515,1003,2691,488.53,2024-11-07,2024-11-12,Processing
2516,1011,3266,303.81,2023-10-19,2023-10-23,Processing
2517,1007,2047,279.09,2024-07-19,2024-07-22,Processing
2518,1002,2784,105.55,2023-08-14,2023-08-16,Completed
2519,1014,3994,138.52,2023-06-14,2023-06-15,Cancelled
2520,1008,2452,124.8,2023-05-08,2023-05-09,Shipped
2521,1009,2489,337.22,2023-06-27,2023-06-29,Cancelled
2522,1008,2913,110.63,2024-08-16,2024-08-23,Completed
2523,1016,2307,370.89,2023-03-25,2023-03-29,Cancelled
2524,1015,3566,139.5,2024-09-21,2024-09-28,Cancelled
2525,1017,2659,15.25,2024-03-23,2024-03-30,Cancelled
2526,1007,3440,43.29,2024-03-28,2024-04-02,Cancelled
2527,1011,2643,179.87,2023-06-22,2023-06-29,Processing
2528,1011,2777,302.22,2023-09-12,2023-09-18,Cancelled
2529,1011,3321,350.3,2023-01-25,2023-01-31,Cancelled
2530,1017,2780,15.14,2023-01-23,2023-01-27,Cancelled
2531,1018,2713,118.14,2024-04-01,2024-04-05,Processing
2532,1011,3748,294.82,2023-09-24,2023-09-28,Shipped
2533,1010,2468,49.54,2023-02-07,2023-02-11,Shipped
2534,1009,2512,44.23,2023-04-05,2023-04-10,Processing
2535,1002,2892,142.86,2024-04-08,2024-04-10,Shipped
2536,1015,2136,119.75,2023-08-23,2023-08-27,Completed
2537,1010,3606,436.55,2024-09-27,2024-09-28,Shipped
2538,1008,3832,88.12,2023-10-23,2023-10-28,Completed
2539,1003,3582,55.25,2023-07-20,2023-07-25,Shipped
2540,1015,3558,187.62,2024-06-30,2024-07-01,Shipped
2541,1011,3611,9.33,2023-06-06,2023-06-11,Shipped
2542,1015,3033,447.94,2023-10-06,2023-10-11,Cancelled
2543,1007,3733,70.48,2023-05-19,,Processing
2544,1011,2931,91.7,2024-08-10,2024-08-17,Completed
2545,1010,2086,38.2,2023-09-12,2023-09-14,Cancelled
2546,1015,3636,247.53,2023-05-20,2023-05-21,Cancelled
2547,1006,3075,235.98,2024-07-17,2024-07-22,Processing
2548,1005,2829,377.06,2024-09-12,2024-09-17,Cancelled
2549,1007,3648,23.03,2023-06-20,2023-06-25,Completed
2550,1003,3237,452.56,2024-09-06,2024-09-09,Cancelled
2551,1017,2997,103.36,2024-01-20,2024-01-23,Completed
2552,1010,2301,227.72,2023-08-09,2023-08-13,Shipped
2553,1011,2291,13.11,2024-10-26,2024-11-02,Shipped
2554,1016,3459,235.28,2024-03-25,2024-03-28,Shipped
2555,1009,2502,474.12,2024-04-19,2024-04-21,Completed
2556,1016,3862,196.35,2023-10-30,2023-11-02,Cancelled
2557,1002,3049,278.05,2023-03-21,2023-03-26,Completed
2558,1011,2635,461.38,2024-05-05,2024-05-06,Shipped
2559,1005,3150,138.46,2023-01-12,2023-01-13,Completed
2560,1017,2049,226.94,2024-06-05,2024-06-07,Processing
2561,1017,2583,187.14,2024-09-19,2024-09-23,Completed
2562,1010,3052,22.9,2024-03-24,2024-03-31,Completed
2563,1019,3462,222.73,2023-06-07,2023-06-14,Processing
2564,1011,2190,310.35,2023-05-28,2023-05-30,Processing
2565,1018,2024,477.01,2024-02-08,,Shipped
2566,1010,3691,442.17,2024-03-04,2024-03-09,Cancelled
2567,1006,2431,5.28,2024-07-14,2024-07-19,Completed
2568,1005,2988,394.57,2023-06-17,,Shipped
2569,1016,2233,44.58,2024-04-24,2024-04-26,Cancelled
2570,1017,3742,237.12,2023-12-17,2023-12-22,Processing
2571,1006,3667,372.35,2024-08-13,2024-08-18,Processing
2572,1002,3467,296.94,2024-06-23,2024-06-25,Processing
2573,1011,3668,16.0,2024-08-31,2024-09-07,Cancelled
2574,1018,3021,486.52,2023-10-06,2023-10-09,Cancelled
2575,1002,2527,57.72,2023-02-22,2023-02-27,Shipped
2576,1011,3803,478.31,2024-07-22,2024-07-24,Cancelled
2577,1015,2743,209.26,2023-06-06,2023-06-07,Cancelled
2578,1003,2496,85.41,2024-03-05,2024-03-10,Cancelled
2579,1006,3821,33.17,2024-11-09,2024-11-10,Cancelled
2580,1009,2683,469.11,2024-03-18,2024-03-20,Completed
2581,1016,3900,479.35,2023-11-12,2023-11-14,Shipped
2582,1018,2498,307.23,2024-02-20,2024-02-24,Shipped
2583,1014,2771,427.33,2023-12-11,2023-12-13,Completed
2584,1009,2307,272.48,2023-03-26,2023-03-27,Cancelled
2585,1019,2311,495.96,2023-04-05,2023-04-12,Completed
2586,1018,3727,186.55,2024-04-27,,Processing
2587,1007,3828,158.33,2024-11-13,2024-11-18,Completed
2588,1009,3258,5.11,2023-02-09,2023-02-14,Shipped
2589,1016,2220,137.33,2023-06-24,2023-06-28,Processing
2590,1002,3254,145.8,2024-09-22,2024-09-29,Completed
2591,1007,3317,389.16,2024-04-18,2024-04-23,Completed
2592,1018,2065,199.73,2024-05-23,2024-05-28,Processing
2593,1010,2926,182.58,2024-11-11,2024-11-13,Processing
2594,1008,2856,404.45,2023-10-28,2023-11-03,Shipped
2595,1011,2944,78.62,2023-11-13,2023-11-19,Shipped
2596,1006,2241,78.1,2023-02-07,2023-02-08,Cancelled
2597,1018,3577,169.7,2023-05-10,2023-05-12,Processing
2598,1008,2839,65.7,2024-08-16,2024-08-18,Processing
2599,1017,2320,198.44,2023-08-03,2023-08-07,Processing
2600,1002,3645,129.83,2023-03-09,,Shipped
2601,1008,3605,356.03,2024-05-24,2024-05-28,Processing
2602,1005,3979,355.16,2024-04-05,2024-04-07,Processing
2603,1009,3780,392.69,2024-08-03,2024-08-10,Processing
2604,1017,2303,25.8,2024-03-01,2024-03-02,Shipped
2605,1018,3858,105.12,2023-09-03,2023-09-08,Shipped
2606,1019,2738,357.13,2024-03-03,2024-03-04,Processing
2607,1010,3688,484.79,2023-12-12,2023-12-13,Shipped
2608,1019,3756,369.59,2023-08-05,2023-08-07,Processing
2609,1014,3254,463.66,2024-06-27,2024-07-01,Shipped
2610,1010,2080,230.2,2024-03-21,2024-03-28,Processing
2611,1018,2681,13.87,2024-07-05,2024-07-12,Completed
2612,1006,2949,457.48,2024-04-30,2024-05-07,Shipped
2613,1016,2542,153.64,2023-11-19,2023-11-26,Completed
2614,1018,2808,136.36,2023-08-23,2023-08-29,Shipped
2615,1016,2489,201.51,2023-02-11,2023-02-13,Cancelled
2616,1018,3096,408.14,2023-02-18,2023-02-19,Cancelled
2617,1005,3627,384.56,2023-01-17,2023-01-22,Processing
2618,1014,2437,269.37,2024-09-06,2024-09-12,Processing
2619,1008,3148,364.23,2023-04-29,2023-05-06,Shipped
2620,1019,2879,44.44,2024-07-12,2024-07-18,Shipped
2621,1006,3534,366.85,2024-05-06,2024-05-07,Shipped
2622,1008,2331,453.45,2024-11-04,2024-11-07,Shipped
2623,1006,2591,158.2,2023-06-17,2023-06-20,Completed
2624,1002,3919,6.65,2023-03-20,2023-03-22,Shipped
2625,1010,3934,138.68,2023-03-09,2023-03-16,Shipped
2626,1003,3024,384.17,2023-04-27,2023-05-04,Cancelled
2627,1014,2569,393.82,2024-06-07,2024-06-08,Processing
2628,1010,2387,274.93,2023-04-05,2023-04-08,Processing
2629,1010,3569,47.78,2023-01-19,2023-01-24,Completed
2630,1015,3669,346.32,2023-06-16,2023-06-18,Shipped
2631,1009,2696,427.49,2024-05-05,2024-05-12,Cancelled
2632,1010,2824,110.12,2023-04-17,2023-04-24,Shipped
2633,1014,3531,350.19,2024-09-27,2024-10-03,Shipped
2634,1010,2937,196.7,2024-11-03,2024-11-10,Processing
2635,1011,2007,287.61,2023-07-23,,Completed
2636,1008,3535,419.57,2024-11-11,2024-11-14,Processing
2637,1003,3217,262.65,2024-04-19,2024-04-20,Completed
2638,1015,3129,364.32,2024-08-30,2024-09-01,Processing
2639,1010,3710,320.85,2023-05-03,2023-05-08,Shipped
2640,1018,2079,430.04,2023-11-16,2023-11-21,Completed
2641,1007,3425,132.85,2023-11-04,2023-11-10,Cancelled
2642,1008,2152,487.69,2023-06-06,2023-06-09,Processing
2643,1018,2833,16.25,2023-03-18,2023-03-22,Processing
2644,1002,2281,466.05,2023-12-02,2023-12-04,Completed
2645,1018,3572,170.22,2024-01-07,2024-01-08,Completed
2646,1010,2161,119.6,2023-07-07,2023-07-12,Processing
2647,1010,3108,456.92,2023-11-15,2023-11-22,Completed
2648,1015,2608,453.63,2024-07-16,2024-07-21,Processing
2649,1009,2638,459.82,2023-04-13,2023-04-17,Cancelled
2650,1005,2106,72.76,2023-04-06,2023-04-12,Completed
2651,1016,2087,237.27,2024-08-25,2024-08-26,Processing
2652,1007,3210,470.13,2024-02-20,2024-02-25,Shipped
2653,1019,3880,286.66,2023-03-25,2023-03-28,Completed
2654,1011,3492,355.54,2024-10-07,,Shipped
2655,1008,2010,342.3,2024-11-29,2024-12-04,Processing
2656,1002,2384,248.86,2024-08-13,2024-08-20,Shipped
2657,1019,2795,100.27,2023-03-02,2023-03-06,Processing
2658,1014,2842,455.82,2023-12-19,2023-12-21,Processing
2659,1006,2255,354.92,2023-10-03,2023-10-05,Processing
2660,1003,2830,297.41,2024-10-25,2024-10-30,Processing
2661,1019,3188,64.39,2023-05-12,2023-05-17,Shipped
2662,1011,3525,28.05,2023-05-16,,Completed
2663,1011,2566,479.9,2024-12-01,2024-12-05,Completed
2664,1002,3425,11.81,2024-10-29,2024-10-31,Completed
2665,1007,3483,325.74,2023-12-16,2023-12-18,Completed
2666,1008,3350,261.84,2024-01-13,2024-01-16,Processing
2667,1019,2298,107.36,2024-03-30,2024-04-05,Processing
2668,1019,2497,247.51,2023-07-12,2023-07-19,Processing
2669,1008,2949,83.51,2024-03-23,2024-03-24,Completed
2670,1008,2226,441.25,2024-04-14,2024-04-19,Shipped
2671,1010,2028,239.25,2023-10-18,2023-10-21,Completed
2672,1019,2459,227.42,2024-08-23,2024-08-27,Processing
2673,1016,2451,221.87,2024-05-03,2024-05-07,Shipped
2674,1016,2787,113.34,2023-01-18,2023-01-25,Shipped
2675,1015,2521,346.5,2023-04-23,2023-04-26,Processing
2676,1005,2826,15.05,2024-11-05,2024-11-10,Completed
2677,1011,3551,479.05,2023-09-05,2023-09-08,Shipped
2678,1009,2305,479.52,2024-10-04,2024-10-08,Processing
2679,1009,2985,100.74,2024-07-21,2024-07-25,Completed
2680,1018,3425,403.27,2023-11-10,2023-11-16,Shipped
2681,1014,3157,284.19,2024-10-05,2024-10-09,Completed
2682,1006,2501,165.73,2024-01-25,2024-01-29,Processing
2683,1015,2682,249.11,2024-01-01,2024-01-05,Cancelled
2684,1003,3157,448.48,2024-07-29,2024-07-30,Shipped
2685,1016,2844,269.82,2024-02-25,,Completed
2686,1015,2903,360.62,2023-04-16,2023-04-22,Shipped
2687,1009,2525,10.79,2023-08-08,2023-08-10,Cancelled
2688,1006,2921,447.09,2023-05-04,2023-05-07,Completed
2689,1003,3649,128.91,2023-12-15,2023-12-17,Shipped
2690,1015,2342,330.36,2023-02-15,2023-02-19,Completed
2691,1010,2843,444.3,2024-05-16,2024-05-23,Completed
2692,1006,3178,142.45,2023-04-01,2023-04-06,Cancelled
2693,1015,3425,86.33,2023-12-24,2023-12-27,Completed
2694,1018,2394,90.17,2024-10-04,,Shipped
2695,1007,2401,414.5,2023-08-28,,Shipped
2696,1019,2920,116.68,2023-05-16,2023-05-19,Shipped
2697,1005,2418,186.49,2023-02-02,2023-02-03,Processing
2698,1002,3845,83.74,2024-03-18,2024-03-20,Cancelled
2699,1015,2358,343.8,2023-01-08,2023-01-10,Cancelled
2700,1011,2149,81.1,2023-04-22,2023-04-23,Completed
2701,1007,2545,358.28,2024-03-21,2024-03-23,Processing
2702,1014,3091,331.96,2024-04-08,2024-04-10,Shipped
2703,1002,3627,225.31,2024-04-04,2024-04-08,Processing
2704,1005,3634,387.05,2023-09-24,2023-09-29,Completed
2705,1010,3096,235.11,2023-07-20,2023-07-24,Completed
2706,1007,3844,31.63,2024-08-18,2024-08-19,Completed
2707,1019,3189,357.66,2024-07-27,2024-07-31,Shipped
2708,1006,2474,400.48,2023-02-24,2023-03-01,Shipped
2709,1015,3811,41.72,2023-02-21,2023-02-26,Completed
2710,1018,2534,169.38,2023-12-14,2023-12-19,Shipped
2711,1002,3716,106.62,2023-07-02,2023-07-03,Shipped
2712,1014,2905,40.36,2024-10-13,2024-10-14,Completed
2713,1018,3735,172.15,2023-11-26,2023-11-30,Completed
2714,1019,3414,16.98,2023-01-12,,Completed
2715,1005,3654,320.33,2023-03-27,2023-03-30,Completed
2716,1010,2201,222.29,2023-03-26,2023-04-01,Processing
2717,1014,2052,361.02,2023-02-28,2023-03-07,Processing
2718,1010,3872,254.49,2023-11-17,2023-11-21,Processing
2719,1015,3664,78.23,2023-10-27,2023-10-30,Cancelled
2720,1010,2156,79.54,2023-10-22,2023-10-26,Processing
2721,1017,2777,237.09,2024-05-28,2024-06-02,Cancelled
2722,1009,2005,332.71,2024-04-23,,Shipped
2723,1003,2740,363.33,2024-01-22,2024-01-25,Processing
2724,1014,2251,121.72,2024-06-26,2024-06-28,Shipped
2725,1017,2756,332.36,2023-10-03,2023-10-08,Processing
2726,1014,2768,366.15,2023-11-14,2023-11-21,Completed
2727,1011,2492,208.04,2024-10-02,2024-10-06,Cancelled
2728,1009,3581,314.08,2024-09-24,2024-09-27,Shipped
2729,1010,2096,464.43,2023-05-09,2023-05-10,Cancelled
2730,1006,3138,458.04,2023-09-16,2023-09-23,Completed
2731,1002,3318,92.84,2023-09-25,2023-10-01,Cancelled
2732,1008,3470,383.11,2024-05-25,2024-05-27,Completed
2733,1019,2134,75.04,2024-02-14,2024-02-17,Cancelled
2734,1007,3068,287.85,2024-09-25,2024-10-01,Processing
2735,1011,3801,212.8,2024-02-22,2024-02-25,Shipped
2736,1015,2882,110.87,2024-01-13,2024-01-19,Processing
2737,1009,3683,198.14,2023-09-15,2023-09-16,Cancelled
2738,1017,3551,148.85,2023-06-10,2023-06-13,Completed
2739,1005,3383,187.68,2023-07-11,2023-07-15,Shipped
2740,1006,3493,16.52,2023-10-28,2023-10-30,Completed
2741,1010,2573,432.23,2024-04-26,2024-04-30,Completed
2742,1011,3138,350.22,2023-08-20,2023-08-26,Shipped
2743,1007,2953,307.0,2023-10-10,2023-10-13,Completed
2744,1018,3406,321.35,2024-11-20,2024-11-26,Processing
2745,1011,3986,383.7,2023-09-02,2023-09-04,Processing
2746,1014,2645,442.32,2023-07-18,2023-07-25,Completed
2747,1007,3650,55.58,2024-02-09,2024-02-15,Completed
2748,1005,3799,394.75,2024-09-06,2024-09-10,Completed
2749,1003,3292,341.0,2024-09-13,2024-09-15,Cancelled
2750,1017,2462,24.41,2023-08-10,2023-08-12,Cancelled
2751,1003,3880,376.27,2023-02-05,2023-02-11,Cancelled
2752,1015,3757,206.56,2023-12-02,2023-12-06,Completed
2753,1009,3660,19.55,2023-01-11,2023-01-13,Completed
2754,1015,2261,419.61,2023-12-09,2023-12-16,Completed
2755,1016,3304,352.91,2023-09-08,2023-09-14,Processing
2756,1003,3966,363.76,2023-10-18,2023-10-25,Cancelled
2757,1008,2753,306.82,2023-01-04,2023-01-09,Processing
2758,1014,2145,405.21,2023-05-18,2023-05-19,Processing
2759,1011,2813,267.29,2023-04-22,2023-04-27,Processing
2760,1008,2398,89.45,2023-01-28,2023-02-02,Shipped
2761,1007,2150,123.87,2023-08-09,2023-08-14,Processing
2762,1003,2522,467.22,2023-12-10,2023-12-13,Processing
2763,1005,2087,415.64,2023-05-14,2023-05-19,Completed
2764,1008,2877,220.51,2023-12-12,2023-12-14,Completed
2765,1005,2263,216.13,2024-06-15,2024-06-21,Completed
2766,1009,3065,443.04,2023-02-13,2023-02-15,Processing
2767,1003,3675,436.26,2024-02-04,2024-02-08,Completed
2768,1003,2656,470.45,2024-01-31,2024-02-02,Shipped
2769,1018,3838,173.56,2023-04-13,2023-04-15,Completed
2770,1008,3171,58.84,2024-03-16,2024-03-21,Cancelled
2771,1006,2292,312.48,2024-03-10,2024-03-17,Processing
2772,1003,2495,155.48,2023-10-25,2023-10-31,Completed
2773,1017,2611,122.53,2024-06-24,2024-06-28,Shipped
2774,1019,2766,309.18,2024-02-22,2024-02-23,Completed
2775,1016,3415,348.51,2023-02-24,2023-02-25,Completed
2776,1014,3449,37.1,2024-06-03,2024-06-06,Processing
2777,1009,3463,497.7,2023-10-20,2023-10-25,Processing
2778,1010,3224,354.55,2024-08-19,2024-08-26,Cancelled
2779,1002,3598,330.1,2024-10-01,2024-10-06,Cancelled
2780,1015,3604,186.26,2023-04-02,2023-04-07,Cancelled
2781,1017,3157,55.96,2024-10-14,2024-10-19,Completed
2782,1010,3996,429.13,2024-05-27,2024-05-30,Shipped
2783,1010,3652,410.59,2023-07-14,2023-07-15,Processing
2784,1008,3154,282.13,2023-05-25,2023-06-01,Completed
2785,1015,2968,81.73,2024-02-22,2024-02-27,Completed
2786,1006,2062,322.76,2024-04-13,2024-04-20,Shipped
2787,1005,2467,262.4,2023-08-10,2023-08-13,Shipped
2788,1006,2740,326.84,2023-11-30,2023-12-06,Shipped
2789,1002,3676,490.56,2024-11-04,2024-11-09,Completed
2790,1003,2291,451.61,2023-12-19,2023-12-23,Cancelled
2791,1002,3605,77.88,2023-12-16,2023-12-17,Processing
2792,1019,2544,51.28,2024-07-11,2024-07-17,Cancelled
2793,1019,2149,462.11,2024-08-09,2024-08-13,Shipped
2794,1008,2201,337.65,2023-01-16,2023-01-21,Shipped
2795,1014,2689,490.33,2023-07-14,2023-07-21,Completed
2796,1018,2816,273.03,2023-09-15,2023-09-22,Shipped
2797,1002,3042,139.59,2024-08-24,2024-08-31,Completed
2798,1016,3540,115.75,2023-01-31,2023-02-07,Completed
2799,1014,2800,454.13,2024-11-14,2024-11-21,Cancelled
2800,1010,2792,254.43,2023-03-06,2023-03-07,Completed
2801,1014,2685,412.66,2023-03-25,2023-03-31,Completed
2802,1009,3253,325.9,2023-02-19,2023-02-20,Completed
2803,1002,3510,164.09,2023-10-28,2023-11-03,Cancelled
2804,1019,3068,101.97,2024-02-22,2024-02-29,Cancelled
2805,1009,3494,187.34,2024-10-19,2024-10-23,Processing
2806,1016,2906,301.42,2023-10-04,2023-10-05,Cancelled
2807,1016,3813,74.17,2023-06-16,2023-06-17,Cancelled
2808,1007,2705,14.63,2024-02-26,2024-03-03,Completed
2809,1016,3889,195.31,2024-05-18,2024-05-24,Completed
2810,1014,2136,385.71,2023-06-14,2023-06-19,Processing
2811,1019,3092,135.09,2023-01-24,2023-01-28,Shipped
2812,1003,3919,70.67,2023-07-23,2023-07-25,Processing
2813,1011,2706,458.33,2024-01-02,2024-01-08,Cancelled
2814,1003,2950,10.27,2023-04-22,2023-04-26,Shipped
2815,1007,2000,193.02,2024-11-25,2024-11-26,Shipped
2816,1019,2650,70.52,2024-03-08,2024-03-10,Cancelled
2817,1008,2248,99.24,2024-07-13,2024-07-18,Cancelled
2818,1018,2541,298.31,2023-03-18,2023-03-24,Shipped
2819,1002,2810,150.54,2024-08-15,,Completed
2820,1009,2484,228.61,2023-04-07,2023-04-11,Processing
2821,1003,3899,75.18,2023-04-15,2023-04-19,Cancelled
2822,1006,2382,42.21,2024-05-26,2024-06-01,Shipped
2823,1006,3680,296.55,2024-10-16,2024-10-17,Shipped
2824,1015,3905,486.97,2023-04-15,2023-04-21,Shipped
2825,1002,3006,393.28,2024-08-09,2024-08-14,Cancelled
2826,1002,2474,437.99,2023-08-28,2023-09-04,Shipped
2827,1015,3395,497.98,2023-04-28,2023-05-05,Cancelled
2828,1010,2920,480.08,2023-01-30,2023-02-02,Completed
2829,1015,3472,320.14,2024-05-19,2024-05-26,Cancelled
2830,1005,2125,204.32,2024-11-28,2024-11-29,Cancelled
2831,1010,2300,430.75,2023-08-30,2023-09-03,Completed
2832,1015,2294,46.75,2024-01-09,,Shipped
2833,1017,3380,83.81,2023-07-04,2023-07-06,Cancelled
2834,1009,3591,170.85,2024-11-26,2024-12-03,Cancelled
2835,1014,2307,367.58,2023-04-18,2023-04-24,Shipped
2836,1014,2814,484.61,2023-03-16,2023-03-21,Completed
2837,1019,2549,121.43,2024-07-24,2024-07-29,Processing
2838,1007,2259,446.63,2024-07-13,,Completed
2839,1014,3416,366.17,2023-12-05,,Cancelled
2840,1015,3984,149.47,2024-09-04,2024-09-10,Shipped
2841,1005,3248,258.54,2023-11-02,2023-11-07,Completed
2842,1016,3282,275.12,2024-10-24,2024-10-25,Cancelled
2843,1003,2731,462.21,2023-02-06,2023-02-12,Shipped
2844,1016,2401,271.94,2024-07-11,2024-07-15,Shipped
2845,1008,3597,43.61,2023-01-27,2023-02-01,Completed
2846,1016,3250,268.44,2024-10-04,2024-10-10,Cancelled
2847,1014,3874,221.05,2024-07-08,2024-07-10,Cancelled
2848,1017,3057,290.52,2023-06-07,2023-06-14,Cancelled
2849,1017,3395,264.57,2023-02-09,2023-02-16,Cancelled
2850,1010,2486,187.5,2024-10-20,2024-10-22,Processing
2851,1017,3547,497.26,2023-01-31,2023-02-06,Cancelled
2852,1014,2078,20.16,2024-09-26,2024-09-29,Completed
2853,1007,3594,374.5,2023-06-21,2023-06-24,Processing
2854,1015,2805,233.04,2023-10-02,2023-10-05,Cancelled
2855,1002,3252,150.61,2023-07-20,2023-07-22,Shipped
2856,1005,3179,424.14,2024-10-11,2024-10-13,Cancelled
2857,1015,3967,451.25,2023-08-16,2023-08-23,Completed
2858,1003,3401,341.86,2023-12-15,2023-12-19,Processing
2859,1005,3909,244.23,2023-07-11,2023-07-16,Processing
2860,1007,2826,473.3,2024-02-03,2024-02-05,Shipped
2861,1010,3405,188.18,2023-08-16,2023-08-19,Shipped
2862,1008,2756,186.07,2024-05-31,2024-06-01,Cancelled
2863,1002,3144,165.57,2024-06-15,2024-06-18,Processing
2864,1002,2535,115.98,2024-05-14,2024-05-21,Shipped
2865,1006,3383,447.46,2023-11-10,2023-11-16,Completed
2866,1007,2096,103.58,2023-04-26,2023-04-30,Processing
2867,1009,2176,420.09,2024-08-18,2024-08-20,Shipped
2868,1018,2929,58.22,2024-02-08,2024-02-11,Processing
2869,1007,2749,311.59,2023-07-27,2023-07-28,Shipped
2870,1015,2199,122.88,2024-03-05,2024-03-09,Cancelled
2871,1009,3965,312.28,2024-04-03,2024-04-10,Shipped
2872,1010,3622,48.13,2024-10-20,2024-10-27,Processing
2873,1015,3941,498.81,2023-07-01,2023-07-05,Cancelled
2874,1002,2269,380.09,2024-07-28,2024-07-29,Completed
2875,1002,3053,265.76,2023-10-06,2023-10-09,Processing
2876,1006,2677,280.92,2024-02-16,2024-02-18,Cancelled
2877,1002,3582,293.87,2024-03-02,2024-03-03,Cancelled
2878,1018,3766,87.96,2024-04-05,2024-04-10,Cancelled
2879,1005,3829,336.31,2023-12-12,2023-12-17,Processing
2880,1010,3775,162.08,2024-08-25,2024-08-29,Processing
2881,1014,3864,63.74,2023-07-02,2023-07-07,Completed
2882,1006,3742,8.1,2024-03-14,,Completed
2883,1017,3309,118.64,2023-02-13,2023-02-15,Shipped
2884,1006,3691,442.13,2023-03-16,2023-03-18,Completed
2885,1011,2011,165.37,2023-11-30,2023-12-07,Cancelled
2886,1019,2871,280.0,2023-02-04,2023-02-09,Shipped
2887,1018,3743,262.31,2024-11-29,2024-11-30,Cancelled
2888,1005,3004,76.32,2024-01-31,2024-02-05,Shipped
2889,1010,2903,361.08,2024-03-09,2024-03-13,Processing
2890,1009,2265,186.32,2024-10-20,2024-10-24,Shipped
2891,1003,3076,113.13,2024-01-13,2024-01-16,Shipped
2892,1005,2273,99.26,2024-07-10,2024-07-17,Completed
2893,1006,3722,324.35,2023-05-10,2023-05-12,Processing
2894,1005,2016,443.31,2024-10-01,2024-10-02,Shipped
2895,1011,3469,278.61,2024-03-01,2024-03-04,Processing
2896,1016,2827,261.75,2023-01-25,2023-01-30,Completed
2897,1007,3842,178.29,2024-11-12,2024-11-16,Cancelled
2898,1017,3151,315.73,2023-11-25,2023-11-28,Cancelled
2899,1014,3929,21.18,2023-05-19,2023-05-23,Shipped
2900,1010,3750,336.54,2024-09-25,2024-09-26,Cancelled
2901,1005,2209,199.29,2024-01-27,2024-02-02,Shipped
2902,1007,2129,231.3,2024-03-26,2024-03-27,Shipped
2903,1005,2444,463.27,2023-07-23,2023-07-27,Shipped
2904,1007,3180,477.82,2023-01-30,2023-02-02,Shipped
2905,1005,2874,400.7,2024-02-26,2024-02-28,Completed
2906,1015,2294,122.05,2024-10-17,2024-10-20,Shipped
2907,1011,3616,290.91,2023-11-29,2023-12-05,Shipped
2908,1018,2855,65.47,2023-11-24,2023-11-29,Cancelled
2909,1008,2593,127.33,2024-05-19,2024-05-21,Completed
2910,1018,3182,406.33,2024-08-07,2024-08-10,Cancelled
2911,1007,3829,226.18,2024-09-17,2024-09-23,Cancelled
2912,1016,2143,85.23,2023-01-03,2023-01-05,Processing
2913,1016,3555,265.87,2023-09-10,2023-09-16,Cancelled
2914,1006,3674,166.8,2023-04-26,2023-04-28,Shipped
2915,1019,3541,486.18,2023-05-14,,Shipped
2916,1005,3767,31.87,2024-01-09,2024-01-13,Shipped
2917,1018,3558,279.33,2023-06-27,2023-06-28,Cancelled
2918,1014,2897,177.91,2024-06-15,2024-06-20,Shipped
2919,1007,2484,320.53,2024-01-17,2024-01-23,Cancelled
2920,1010,3618,498.79,2023-03-04,2023-03-11,Completed
2921,1018,2483,461.66,2023-07-26,2023-07-27,Completed
2922,1017,2224,232.81,2024-08-09,2024-08-16,Processing
2923,1014,3840,464.63,2023-06-16,2023-06-18,Completed
2924,1014,2342,390.71,2023-01-24,2023-01-31,Processing
2925,1011,2978,142.21,2024-11-10,2024-11-11,Shipped
2926,1006,2010,290.39,2023-02-28,2023-03-05,Cancelled
2927,1016,2190,306.31,2023-03-26,2023-03-28,Completed
2928,1007,3498,80.13,2023-05-29,,Shipped
2929,1006,3434,480.26,2023-06-11,2023-06-12,Cancelled
2930,1009,2235,304.89,2024-04-22,2024-04-29,Completed
